Regions Code,Regions,Passports held (18 categories) Code,Passports held (18 categories),Occupation (current) (10 categories) Code,Occupation (current) (10 categories),Observation
E12000009,South West,8,Middle East and Asia: Middle East,-8,Does not apply,1899
E12000009,South West,8,Middle East and Asia: Middle East,1,"1. Managers, directors and senior officials",72
E12000009,South West,8,Middle East and Asia: Middle East,2,2. Professional occupations,364
E12000009,South West,8,Middle East and Asia: Middle East,3,3. Associate professional and technical occupations,69
E12000009,South West,8,Middle East and Asia: Middle East,4,4. Administrative and secretarial occupations,33
E12000009,South West,8,Middle East and Asia: Middle East,5,5. Skilled trades occupations,47
E12000009,South West,8,Middle East and Asia: Middle East,6,"6. Caring, leisure and other service occupations",58
E12000009,South West,8,Middle East and Asia: Middle East,7,7. Sales and customer service occupations,42
E12000009,South West,8,Middle East and Asia: Middle East,8,"8. Process, plant and machine operatives",54
E12000009,South West,8,Middle East and Asia: Middle East,9,9. Elementary occupations,88
E12000009,South West,9,Middle East and Asia: Eastern Asia,-8,Does not apply,3930
E12000009,South West,9,Middle East and Asia: Eastern Asia,1,"1. Managers, directors and senior officials",471
E12000009,South West,9,Middle East and Asia: Eastern Asia,2,2. Professional occupations,1103
E12000009,South West,9,Middle East and Asia: Eastern Asia,3,3. Associate professional and technical occupations,421
E12000009,South West,9,Middle East and Asia: Eastern Asia,4,4. Administrative and secretarial occupations,256
E12000009,South West,9,Middle East and Asia: Eastern Asia,5,5. Skilled trades occupations,526
E12000009,South West,9,Middle East and Asia: Eastern Asia,6,"6. Caring, leisure and other service occupations",218
E12000009,South West,9,Middle East and Asia: Eastern Asia,7,7. Sales and customer service occupations,249
E12000009,South West,9,Middle East and Asia: Eastern Asia,8,"8. Process, plant and machine operatives",55
E12000009,South West,9,Middle East and Asia: Eastern Asia,9,9. Elementary occupations,304
E12000009,South West,10,Middle East and Asia: Southern Asia,-8,Does not apply,11338
E12000009,South West,10,Middle East and Asia: Southern Asia,1,"1. Managers, directors and senior officials",893
E12000009,South West,10,Middle East and Asia: Southern Asia,2,2. Professional occupations,5011
E12000009,South West,10,Middle East and Asia: Southern Asia,3,3. Associate professional and technical occupations,936
E12000009,South West,10,Middle East and Asia: Southern Asia,4,4. Administrative and secretarial occupations,541
E12000009,South West,10,Middle East and Asia: Southern Asia,5,5. Skilled trades occupations,598
E12000009,South West,10,Middle East and Asia: Southern Asia,6,"6. Caring, leisure and other service occupations",1421
E12000009,South West,10,Middle East and Asia: Southern Asia,7,7. Sales and customer service occupations,1110
E12000009,South West,10,Middle East and Asia: Southern Asia,8,"8. Process, plant and machine operatives",892
E12000009,South West,10,Middle East and Asia: Southern Asia,9,9. Elementary occupations,2602
E12000009,South West,11,Middle East and Asia: South-East Asia,-8,Does not apply,3494
E12000009,South West,11,Middle East and Asia: South-East Asia,1,"1. Managers, directors and senior officials",287
E12000009,South West,11,Middle East and Asia: South-East Asia,2,2. Professional occupations,2197
E12000009,South West,11,Middle East and Asia: South-East Asia,3,3. Associate professional and technical occupations,264
E12000009,South West,11,Middle East and Asia: South-East Asia,4,4. Administrative and secretarial occupations,227
E12000009,South West,11,Middle East and Asia: South-East Asia,5,5. Skilled trades occupations,464
E12000009,South West,11,Middle East and Asia: South-East Asia,6,"6. Caring, leisure and other service occupations",1248
E12000009,South West,11,Middle East and Asia: South-East Asia,7,7. Sales and customer service occupations,292
E12000009,South West,11,Middle East and Asia: South-East Asia,8,"8. Process, plant and machine operatives",150
E12000009,South West,11,Middle East and Asia: South-East Asia,9,9. Elementary occupations,842
E12000009,South West,12,Middle East and Asia: Central Asia,-8,Does not apply,118
E12000009,South West,12,Middle East and Asia: Central Asia,1,"1. Managers, directors and senior officials",13
E12000009,South West,12,Middle East and Asia: Central Asia,2,2. Professional occupations,33
E12000009,South West,12,Middle East and Asia: Central Asia,3,3. Associate professional and technical occupations,19
E12000009,South West,12,Middle East and Asia: Central Asia,4,4. Administrative and secretarial occupations,10
E12000009,South West,12,Middle East and Asia: Central Asia,5,5. Skilled trades occupations,3
E12000009,South West,12,Middle East and Asia: Central Asia,6,"6. Caring, leisure and other service occupations",12
E12000009,South West,12,Middle East and Asia: Central Asia,7,7. Sales and customer service occupations,14
E12000009,South West,12,Middle East and Asia: Central Asia,8,"8. Process, plant and machine operatives",5
E12000009,South West,12,Middle East and Asia: Central Asia,9,9. Elementary occupations,12
E12000009,South West,13,The Americas and the Caribbean: North America,-8,Does not apply,4492
E12000009,South West,13,The Americas and the Caribbean: North America,1,"1. Managers, directors and senior officials",833
E12000009,South West,13,The Americas and the Caribbean: North America,2,2. Professional occupations,2034
E12000009,South West,13,The Americas and the Caribbean: North America,3,3. Associate professional and technical occupations,1003
E12000009,South West,13,The Americas and the Caribbean: North America,4,4. Administrative and secretarial occupations,466
E12000009,South West,13,The Americas and the Caribbean: North America,5,5. Skilled trades occupations,259
E12000009,South West,13,The Americas and the Caribbean: North America,6,"6. Caring, leisure and other service occupations",334
E12000009,South West,13,The Americas and the Caribbean: North America,7,7. Sales and customer service occupations,304
E12000009,South West,13,The Americas and the Caribbean: North America,8,"8. Process, plant and machine operatives",100
E12000009,South West,13,The Americas and the Caribbean: North America,9,9. Elementary occupations,229
E12000009,South West,14,The Americas and the Caribbean: Central and South America,-8,Does not apply,3219
E12000009,South West,14,The Americas and the Caribbean: Central and South America,1,"1. Managers, directors and senior officials",315
E12000009,South West,14,The Americas and the Caribbean: Central and South America,2,2. Professional occupations,835
E12000009,South West,14,The Americas and the Caribbean: Central and South America,3,3. Associate professional and technical occupations,516
E12000009,South West,14,The Americas and the Caribbean: Central and South America,4,4. Administrative and secretarial occupations,307
E12000009,South West,14,The Americas and the Caribbean: Central and South America,5,5. Skilled trades occupations,388
E12000009,South West,14,The Americas and the Caribbean: Central and South America,6,"6. Caring, leisure and other service occupations",692
E12000009,South West,14,The Americas and the Caribbean: Central and South America,7,7. Sales and customer service occupations,332
E12000009,South West,14,The Americas and the Caribbean: Central and South America,8,"8. Process, plant and machine operatives",626
E12000009,South West,14,The Americas and the Caribbean: Central and South America,9,9. Elementary occupations,1412
E12000009,South West,15,"Antarctica and Oceania, including Australasia",-8,Does not apply,2008
E12000009,South West,15,"Antarctica and Oceania, including Australasia",1,"1. Managers, directors and senior officials",636
E12000009,South West,15,"Antarctica and Oceania, including Australasia",2,2. Professional occupations,1164
E12000009,South West,15,"Antarctica and Oceania, including Australasia",3,3. Associate professional and technical occupations,721
E12000009,South West,15,"Antarctica and Oceania, including Australasia",4,4. Administrative and secretarial occupations,333
E12000009,South West,15,"Antarctica and Oceania, including Australasia",5,5. Skilled trades occupations,349
E12000009,South West,15,"Antarctica and Oceania, including Australasia",6,"6. Caring, leisure and other service occupations",310
E12000009,South West,15,"Antarctica and Oceania, including Australasia",7,7. Sales and customer service occupations,166
E12000009,South West,15,"Antarctica and Oceania, including Australasia",8,"8. Process, plant and machine operatives",110
E12000009,South West,15,"Antarctica and Oceania, including Australasia",9,9. Elementary occupations,207
E12000009,South West,16,British Overseas Territories,-8,Does not apply,20
E12000009,South West,16,British Overseas Territories,1,"1. Managers, directors and senior officials",3
E12000009,South West,16,British Overseas Territories,2,2. Professional occupations,3
E12000009,South West,16,British Overseas Territories,3,3. Associate professional and technical occupations,2
E12000009,South West,16,British Overseas Territories,4,4. Administrative and secretarial occupations,1
E12000009,South West,16,British Overseas Territories,5,5. Skilled trades occupations,1
E12000009,South West,16,British Overseas Territories,6,"6. Caring, leisure and other service occupations",1
E12000009,South West,16,British Overseas Territories,7,7. Sales and customer service occupations,3
E12000009,South West,16,British Overseas Territories,8,"8. Process, plant and machine operatives",0
E12000009,South West,16,British Overseas Territories,9,9. Elementary occupations,1
E12000009,South West,17,No passport held,-8,Does not apply,679850
E12000009,South West,17,No passport held,1,"1. Managers, directors and senior officials",12548
E12000009,South West,17,No passport held,2,2. Professional occupations,12297
E12000009,South West,17,No passport held,3,3. Associate professional and technical occupations,12468
E12000009,South West,17,No passport held,4,4. Administrative and secretarial occupations,13166
E12000009,South West,17,No passport held,5,5. Skilled trades occupations,32546
E12000009,South West,17,No passport held,6,"6. Caring, leisure and other service occupations",25907
E12000009,South West,17,No passport held,7,7. Sales and customer service occupations,21880
E12000009,South West,17,No passport held,8,"8. Process, plant and machine operatives",20237
E12000009,South West,17,No passport held,9,9. Elementary occupations,39296
W92000004,Wales,-8,Does not apply,-8,Does not apply,0
W92000004,Wales,-8,Does not apply,1,"1. Managers, directors and senior officials",0
W92000004,Wales,-8,Does not apply,2,2. Professional occupations,0
W92000004,Wales,-8,Does not apply,3,3. Associate professional and technical occupations,0
W92000004,Wales,-8,Does not apply,4,4. Administrative and secretarial occupations,0
W92000004,Wales,-8,Does not apply,5,5. Skilled trades occupations,0
W92000004,Wales,-8,Does not apply,6,"6. Caring, leisure and other service occupations",0
W92000004,Wales,-8,Does not apply,7,7. Sales and customer service occupations,0
W92000004,Wales,-8,Does not apply,8,"8. Process, plant and machine operatives",0
W92000004,Wales,-8,Does not apply,9,9. Elementary occupations,0
W92000004,Wales,1,Europe: United Kingdom,-8,Does not apply,1186891
W92000004,Wales,1,Europe: United Kingdom,1,"1. Managers, directors and senior officials",131863
W92000004,Wales,1,Europe: United Kingdom,2,2. Professional occupations,227508
W92000004,Wales,1,Europe: United Kingdom,3,3. Associate professional and technical occupations,147786
W92000004,Wales,1,Europe: United Kingdom,4,4. Administrative and secretarial occupations,115930
W92000004,Wales,1,Europe: United Kingdom,5,5. Skilled trades occupations,140160
W92000004,Wales,1,Europe: United Kingdom,6,"6. Caring, leisure and other service occupations",130541
W92000004,Wales,1,Europe: United Kingdom,7,7. Sales and customer service occupations,96553
W92000004,Wales,1,Europe: United Kingdom,8,"8. Process, plant and machine operatives",84637
W92000004,Wales,1,Europe: United Kingdom,9,9. Elementary occupations,107811
W92000004,Wales,2,Europe: Ireland,-8,Does not apply,4531
W92000004,Wales,2,Europe: Ireland,1,"1. Managers, directors and senior officials",625
W92000004,Wales,2,Europe: Ireland,2,2. Professional occupations,1698
W92000004,Wales,2,Europe: Ireland,3,3. Associate professional and technical occupations,622
W92000004,Wales,2,Europe: Ireland,4,4. Administrative and secretarial occupations,418
W92000004,Wales,2,Europe: Ireland,5,5. Skilled trades occupations,411
W92000004,Wales,2,Europe: Ireland,6,"6. Caring, leisure and other service occupations",395
W92000004,Wales,2,Europe: Ireland,7,7. Sales and customer service occupations,315
W92000004,Wales,2,Europe: Ireland,8,"8. Process, plant and machine operatives",226
W92000004,Wales,2,Europe: Ireland,9,9. Elementary occupations,323
W92000004,Wales,3,Europe: Other Europe: EU Member countries,-8,Does not apply,27388
W92000004,Wales,3,Europe: Other Europe: EU Member countries,1,"1. Managers, directors and senior officials",2763
W92000004,Wales,3,Europe: Other Europe: EU Member countries,2,2. Professional occupations,6044
W92000004,Wales,3,Europe: Other Europe: EU Member countries,3,3. Associate professional and technical occupations,3229
W92000004,Wales,3,Europe: Other Europe: EU Member countries,4,4. Administrative and secretarial occupations,2323
W92000004,Wales,3,Europe: Other Europe: EU Member countries,5,5. Skilled trades occupations,4722
W92000004,Wales,3,Europe: Other Europe: EU Member countries,6,"6. Caring, leisure and other service occupations",3614
W92000004,Wales,3,Europe: Other Europe: EU Member countries,7,7. Sales and customer service occupations,2585
W92000004,Wales,3,Europe: Other Europe: EU Member countries,8,"8. Process, plant and machine operatives",8130
W92000004,Wales,3,Europe: Other Europe: EU Member countries,9,9. Elementary occupations,10534
W92000004,Wales,4,Europe: Other Europe: Rest of Europe,-8,Does not apply,1445
W92000004,Wales,4,Europe: Other Europe: Rest of Europe,1,"1. Managers, directors and senior officials",160
W92000004,Wales,4,Europe: Other Europe: Rest of Europe,2,2. Professional occupations,244
W92000004,Wales,4,Europe: Other Europe: Rest of Europe,3,3. Associate professional and technical occupations,126
W92000004,Wales,4,Europe: Other Europe: Rest of Europe,4,4. Administrative and secretarial occupations,84
W92000004,Wales,4,Europe: Other Europe: Rest of Europe,5,5. Skilled trades occupations,214
W92000004,Wales,4,Europe: Other Europe: Rest of Europe,6,"6. Caring, leisure and other service occupations",119
W92000004,Wales,4,Europe: Other Europe: Rest of Europe,7,7. Sales and customer service occupations,80
W92000004,Wales,4,Europe: Other Europe: Rest of Europe,8,"8. Process, plant and machine operatives",75
W92000004,Wales,4,Europe: Other Europe: Rest of Europe,9,9. Elementary occupations,196
W92000004,Wales,5,Africa: North Africa,-8,Does not apply,1331
W92000004,Wales,5,Africa: North Africa,1,"1. Managers, directors and senior officials",31
W92000004,Wales,5,Africa: North Africa,2,2. Professional occupations,313
W92000004,Wales,5,Africa: North Africa,3,3. Associate professional and technical occupations,27
W92000004,Wales,5,Africa: North Africa,4,4. Administrative and secretarial occupations,16
W92000004,Wales,5,Africa: North Africa,5,5. Skilled trades occupations,41
W92000004,Wales,5,Africa: North Africa,6,"6. Caring, leisure and other service occupations",45
W92000004,Wales,5,Africa: North Africa,7,7. Sales and customer service occupations,17
W92000004,Wales,5,Africa: North Africa,8,"8. Process, plant and machine operatives",64
W92000004,Wales,5,Africa: North Africa,9,9. Elementary occupations,75
W92000004,Wales,6,Africa: Central and Western Africa,-8,Does not apply,1511
W92000004,Wales,6,Africa: Central and Western Africa,1,"1. Managers, directors and senior officials",32
W92000004,Wales,6,Africa: Central and Western Africa,2,2. Professional occupations,397
W92000004,Wales,6,Africa: Central and Western Africa,3,3. Associate professional and technical occupations,76
W92000004,Wales,6,Africa: Central and Western Africa,4,4. Administrative and secretarial occupations,40
W92000004,Wales,6,Africa: Central and Western Africa,5,5. Skilled trades occupations,27
W92000004,Wales,6,Africa: Central and Western Africa,6,"6. Caring, leisure and other service occupations",496
W92000004,Wales,6,Africa: Central and Western Africa,7,7. Sales and customer service occupations,108
W92000004,Wales,6,Africa: Central and Western Africa,8,"8. Process, plant and machine operatives",69
W92000004,Wales,6,Africa: Central and Western Africa,9,9. Elementary occupations,207
W92000004,Wales,7,Africa: South and Eastern Africa,-8,Does not apply,1117
W92000004,Wales,7,Africa: South and Eastern Africa,1,"1. Managers, directors and senior officials",112
W92000004,Wales,7,Africa: South and Eastern Africa,2,2. Professional occupations,378
W92000004,Wales,7,Africa: South and Eastern Africa,3,3. Associate professional and technical occupations,153
W92000004,Wales,7,Africa: South and Eastern Africa,4,4. Administrative and secretarial occupations,100
W92000004,Wales,7,Africa: South and Eastern Africa,5,5. Skilled trades occupations,90
W92000004,Wales,7,Africa: South and Eastern Africa,6,"6. Caring, leisure and other service occupations",316
W92000004,Wales,7,Africa: South and Eastern Africa,7,7. Sales and customer service occupations,127
W92000004,Wales,7,Africa: South and Eastern Africa,8,"8. Process, plant and machine operatives",84
W92000004,Wales,7,Africa: South and Eastern Africa,9,9. Elementary occupations,126
W92000004,Wales,8,Middle East and Asia: Middle East,-8,Does not apply,2570
W92000004,Wales,8,Middle East and Asia: Middle East,1,"1. Managers, directors and senior officials",46
W92000004,Wales,8,Middle East and Asia: Middle East,2,2. Professional occupations,166
W92000004,Wales,8,Middle East and Asia: Middle East,3,3. Associate professional and technical occupations,44
W92000004,Wales,8,Middle East and Asia: Middle East,4,4. Administrative and secretarial occupations,25
W92000004,Wales,8,Middle East and Asia: Middle East,5,5. Skilled trades occupations,48
W92000004,Wales,8,Middle East and Asia: Middle East,6,"6. Caring, leisure and other service occupations",22
W92000004,Wales,8,Middle East and Asia: Middle East,7,7. Sales and customer service occupations,40
W92000004,Wales,8,Middle East and Asia: Middle East,8,"8. Process, plant and machine operatives",40
W92000004,Wales,8,Middle East and Asia: Middle East,9,9. Elementary occupations,71
W92000004,Wales,9,Middle East and Asia: Eastern Asia,-8,Does not apply,1846
W92000004,Wales,9,Middle East and Asia: Eastern Asia,1,"1. Managers, directors and senior officials",169
W92000004,Wales,9,Middle East and Asia: Eastern Asia,2,2. Professional occupations,412
W92000004,Wales,9,Middle East and Asia: Eastern Asia,3,3. Associate professional and technical occupations,144
W92000004,Wales,9,Middle East and Asia: Eastern Asia,4,4. Administrative and secretarial occupations,115
W92000004,Wales,9,Middle East and Asia: Eastern Asia,5,5. Skilled trades occupations,428
W92000004,Wales,9,Middle East and Asia: Eastern Asia,6,"6. Caring, leisure and other service occupations",55
W92000004,Wales,9,Middle East and Asia: Eastern Asia,7,7. Sales and customer service occupations,113
W92000004,Wales,9,Middle East and Asia: Eastern Asia,8,"8. Process, plant and machine operatives",17
W92000004,Wales,9,Middle East and Asia: Eastern Asia,9,9. Elementary occupations,153
W92000004,Wales,10,Middle East and Asia: Southern Asia,-8,Does not apply,5425
W92000004,Wales,10,Middle East and Asia: Southern Asia,1,"1. Managers, directors and senior officials",390
W92000004,Wales,10,Middle East and Asia: Southern Asia,2,2. Professional occupations,1821
W92000004,Wales,10,Middle East and Asia: Southern Asia,3,3. Associate professional and technical occupations,333
W92000004,Wales,10,Middle East and Asia: Southern Asia,4,4. Administrative and secretarial occupations,238
W92000004,Wales,10,Middle East and Asia: Southern Asia,5,5. Skilled trades occupations,338
W92000004,Wales,10,Middle East and Asia: Southern Asia,6,"6. Caring, leisure and other service occupations",468
W92000004,Wales,10,Middle East and Asia: Southern Asia,7,7. Sales and customer service occupations,592
W92000004,Wales,10,Middle East and Asia: Southern Asia,8,"8. Process, plant and machine operatives",447
W92000004,Wales,10,Middle East and Asia: Southern Asia,9,9. Elementary occupations,696
W92000004,Wales,11,Middle East and Asia: South-East Asia,-8,Does not apply,1483
W92000004,Wales,11,Middle East and Asia: South-East Asia,1,"1. Managers, directors and senior officials",115
W92000004,Wales,11,Middle East and Asia: South-East Asia,2,2. Professional occupations,608
W92000004,Wales,11,Middle East and Asia: South-East Asia,3,3. Associate professional and technical occupations,99
W92000004,Wales,11,Middle East and Asia: South-East Asia,4,4. Administrative and secretarial occupations,76
W92000004,Wales,11,Middle East and Asia: South-East Asia,5,5. Skilled trades occupations,151
W92000004,Wales,11,Middle East and Asia: South-East Asia,6,"6. Caring, leisure and other service occupations",391
W92000004,Wales,11,Middle East and Asia: South-East Asia,7,7. Sales and customer service occupations,117
W92000004,Wales,11,Middle East and Asia: South-East Asia,8,"8. Process, plant and machine operatives",82
W92000004,Wales,11,Middle East and Asia: South-East Asia,9,9. Elementary occupations,298
W92000004,Wales,12,Middle East and Asia: Central Asia,-8,Does not apply,45
W92000004,Wales,12,Middle East and Asia: Central Asia,1,"1. Managers, directors and senior officials",1
W92000004,Wales,12,Middle East and Asia: Central Asia,2,2. Professional occupations,12
W92000004,Wales,12,Middle East and Asia: Central Asia,3,3. Associate professional and technical occupations,4
W92000004,Wales,12,Middle East and Asia: Central Asia,4,4. Administrative and secretarial occupations,3
W92000004,Wales,12,Middle East and Asia: Central Asia,5,5. Skilled trades occupations,1
W92000004,Wales,12,Middle East and Asia: Central Asia,6,"6. Caring, leisure and other service occupations",3
W92000004,Wales,12,Middle East and Asia: Central Asia,7,7. Sales and customer service occupations,4
W92000004,Wales,12,Middle East and Asia: Central Asia,8,"8. Process, plant and machine operatives",2
W92000004,Wales,12,Middle East and Asia: Central Asia,9,9. Elementary occupations,2
W92000004,Wales,13,The Americas and the Caribbean: North America,-8,Does not apply,1547
W92000004,Wales,13,The Americas and the Caribbean: North America,1,"1. Managers, directors and senior officials",224
W92000004,Wales,13,The Americas and the Caribbean: North America,2,2. Professional occupations,575
W92000004,Wales,13,The Americas and the Caribbean: North America,3,3. Associate professional and technical occupations,305
W92000004,Wales,13,The Americas and the Caribbean: North America,4,4. Administrative and secretarial occupations,137
W92000004,Wales,13,The Americas and the Caribbean: North America,5,5. Skilled trades occupations,84
W92000004,Wales,13,The Americas and the Caribbean: North America,6,"6. Caring, leisure and other service occupations",108
W92000004,Wales,13,The Americas and the Caribbean: North America,7,7. Sales and customer service occupations,114
W92000004,Wales,13,The Americas and the Caribbean: North America,8,"8. Process, plant and machine operatives",46
W92000004,Wales,13,The Americas and the Caribbean: North America,9,9. Elementary occupations,59
W92000004,Wales,14,The Americas and the Caribbean: Central and South America,-8,Does not apply,641
W92000004,Wales,14,The Americas and the Caribbean: Central and South America,1,"1. Managers, directors and senior officials",71
W92000004,Wales,14,The Americas and the Caribbean: Central and South America,2,2. Professional occupations,228
W92000004,Wales,14,The Americas and the Caribbean: Central and South America,3,3. Associate professional and technical occupations,100
W92000004,Wales,14,The Americas and the Caribbean: Central and South America,4,4. Administrative and secretarial occupations,53
W92000004,Wales,14,The Americas and the Caribbean: Central and South America,5,5. Skilled trades occupations,52
W92000004,Wales,14,The Americas and the Caribbean: Central and South America,6,"6. Caring, leisure and other service occupations",107
W92000004,Wales,14,The Americas and the Caribbean: Central and South America,7,7. Sales and customer service occupations,57
W92000004,Wales,14,The Americas and the Caribbean: Central and South America,8,"8. Process, plant and machine operatives",67
W92000004,Wales,14,The Americas and the Caribbean: Central and South America,9,9. Elementary occupations,153
W92000004,Wales,15,"Antarctica and Oceania, including Australasia",-8,Does not apply,513
W92000004,Wales,15,"Antarctica and Oceania, including Australasia",1,"1. Managers, directors and senior officials",146
W92000004,Wales,15,"Antarctica and Oceania, including Australasia",2,2. Professional occupations,268
W92000004,Wales,15,"Antarctica and Oceania, including Australasia",3,3. Associate professional and technical occupations,144
W92000004,Wales,15,"Antarctica and Oceania, including Australasia",4,4. Administrative and secretarial occupations,68
W92000004,Wales,15,"Antarctica and Oceania, including Australasia",5,5. Skilled trades occupations,101
W92000004,Wales,15,"Antarctica and Oceania, including Australasia",6,"6. Caring, leisure and other service occupations",64
W92000004,Wales,15,"Antarctica and Oceania, including Australasia",7,7. Sales and customer service occupations,52
W92000004,Wales,15,"Antarctica and Oceania, including Australasia",8,"8. Process, plant and machine operatives",37
W92000004,Wales,15,"Antarctica and Oceania, including Australasia",9,9. Elementary occupations,64
W92000004,Wales,16,British Overseas Territories,-8,Does not apply,7
W92000004,Wales,16,British Overseas Territories,1,"1. Managers, directors and senior officials",0
W92000004,Wales,16,British Overseas Territories,2,2. Professional occupations,1
W92000004,Wales,16,British Overseas Territories,3,3. Associate professional and technical occupations,1
W92000004,Wales,16,British Overseas Territories,4,4. Administrative and secretarial occupations,0
W92000004,Wales,16,British Overseas Territories,5,5. Skilled trades occupations,0
W92000004,Wales,16,British Overseas Territories,6,"6. Caring, leisure and other service occupations",0
W92000004,Wales,16,British Overseas Territories,7,7. Sales and customer service occupations,0
W92000004,Wales,16,British Overseas Territories,8,"8. Process, plant and machine operatives",1
W92000004,Wales,16,British Overseas Territories,9,9. Elementary occupations,1
W92000004,Wales,17,No passport held,-8,Does not apply,450947
W92000004,Wales,17,No passport held,1,"1. Managers, directors and senior officials",6431
W92000004,Wales,17,No passport held,2,2. Professional occupations,7969
W92000004,Wales,17,No passport held,3,3. Associate professional and technical occupations,7191
W92000004,Wales,17,No passport held,4,4. Administrative and secretarial occupations,8171
W92000004,Wales,17,No passport held,5,5. Skilled trades occupations,19360
W92000004,Wales,17,No passport held,6,"6. Caring, leisure and other service occupations",15524
W92000004,Wales,17,No passport held,7,7. Sales and customer service occupations,12810
W92000004,Wales,17,No passport held,8,"8. Process, plant and machine operatives",13216
W92000004,Wales,17,No passport held,9,9. Elementary occupations,22121
